A Life on Our Planet,British documentary film narrated by David Attenborough,https://www.netflix.com/ca/title/80216393,hub_life_planet
2040,Australian documentary film directed by and starring Damon Gameau,https://gem.cbc.ca/2040,hub_2040
Before the Flood ,Documentary film about climate change directed by Fisher Stevens,https://youtu.be/zbEnOYtsXHA?si=AAaQnyJzdOECYf39,hub_before_flood
Don’t Look Up,"American satire film written, co-produced, and directed by Adam McKay",https://www.netflix.com/ca/title/81252357,hub_dont_look_up
Breaking Boundaries: The Science of Our Planet,"Documentary film directed by Jon Clay",https://www.netflix.com/ca/title/81336476,hub_breaking_boundaries
